id;region_id;address_district_id;address_settlement_type_id;name;kato_id;parent_name;id;resource;id;kato_version;address_settlement_id;kato_id;id;region_id;address_district_type_id;name;kato_id;id;resource;id;kato_version;address_district_id;kato_id;id;resource;region_type_id;code;kato_id;id;resource;id;kato_version;region_id;kato_id
4040;1012;194;41;Курылус;354087400;;41;settlement.type.selo;11208;1;4040;354087400;194;1012;3;Бухар-Жырауский;354000000;3;district.type.raion;350;1;194;354000000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4041;1012;194;41;Сокурское;354087500;;41;settlement.type.selo;11209;1;4041;354087500;194;1012;3;Бухар-Жырауский;354000000;3;district.type.raion;350;1;194;354000000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4042;1012;194;41;Белагаш;354089100;;41;settlement.type.selo;11210;1;4042;354089100;194;1012;3;Бухар-Жырауский;354000000;3;district.type.raion;350;1;194;354000000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4043;1012;194;41;Аюлы;354089200;;41;settlement.type.selo;11211;1;4043;354089200;194;1012;3;Бухар-Жырауский;354000000;3;district.type.raion;350;1;194;354000000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4044;1012;195;31;Атасу;354430100;;31;settlement.type.poselok;11212;1;4044;354430100;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4045;1012;195;41;Айнабулак;354433100;;41;settlement.type.selo;11213;1;4045;354433100;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4046;1018;302;41;Актасты;623667200;;41;settlement.type.selo;11214;1;4046;623667200;302;1018;3;Жанааркинский;623600000;3;district.type.raion;456;1;302;623600000;1018;region.kz.ulytau;1;620000000;620000000;1;region.type.obl;49;1;1018;620000000
4047;1012;195;41;Актау;354437100;;41;settlement.type.selo;11215;1;4047;354437100;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4048;1012;195;41;Айшырак;354437200;;41;settlement.type.selo;11216;1;4048;354437200;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4049;1012;195;41;Клыч;354437400;;41;settlement.type.selo;11217;1;4049;354437400;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4050;1012;195;41;Актубек;354439100;;41;settlement.type.selo;11218;1;4050;354439100;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4051;1012;195;41;Атасу;354439200;Актубекский с.о.;41;settlement.type.selo;11219;1;4051;354439200;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4052;1012;195;44;Мынадыр;354439300;;44;settlement.type.stancia;11220;1;4052;354439300;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4053;1012;195;41;Уркендеу;354439400;;41;settlement.type.selo;11221;1;4053;354439400;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4054;1012;195;6;им.Мукажана Жумажанова;354441100;;6;settlement.type.aul;11222;1;4054;354441100;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4055;1012;195;41;Байгул;354441200;;41;settlement.type.selo;11223;1;4055;354441200;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4056;1012;195;41;Бидайык;354445100;Бидайыкский с.о.;41;settlement.type.selo;11224;1;4056;354445100;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4057;1012;195;41;Актайлак;354445200;;41;settlement.type.selo;11225;1;4057;354445200;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4058;1012;195;41;Карамола;354445300;;41;settlement.type.selo;11226;1;4058;354445300;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4059;1012;195;39;69 км;354445500;;39;settlement.type.razezd;11227;1;4059;354445500;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4060;1012;195;41;Атасу;354449100;Байдалы бийский с.о.;41;settlement.type.selo;11228;1;4060;354449100;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4061;1012;195;41;Ленино;354449200;;41;settlement.type.selo;11229;1;4061;354467100;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4062;1012;195;39;117 км;354449400;;39;settlement.type.razezd;11230;1;4062;354449400;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4063;1012;195;41;Ералиево;354453100;;41;settlement.type.selo;11231;1;4063;354453100;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4064;1012;195;41;Акбастау;354453200;;41;settlement.type.selo;11232;1;4064;354453200;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4065;1012;195;44;Жомарт;354453400;;44;settlement.type.stancia;11233;1;4065;354453400;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4066;1012;195;41;Кезен;354453500;;41;settlement.type.selo;11234;1;4066;354453500;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4067;1012;195;39;189 км;354453600;;39;settlement.type.razezd;11235;1;4067;354453600;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4068;1012;195;31;Кызылжар;354457100;;31;settlement.type.poselok;11236;1;4068;354457100;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4069;1012;195;41;Инталы;354461100;;41;settlement.type.selo;11237;1;4069;354461100;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4071;1012;195;41;Интымак;354463100;;41;settlement.type.selo;11238;1;4071;354463100;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4072;1018;302;41;Алгабас;623667300;;41;settlement.type.selo;11239;1;4072;623667300;302;1018;3;Жанааркинский;623600000;3;district.type.raion;456;1;302;623600000;1018;region.kz.ulytau;1;620000000;620000000;1;region.type.obl;49;1;1018;620000000
4073;1012;195;41;Кирово;354463400;;41;settlement.type.selo;11240;1;4073;354463400;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4074;1012;195;41;Тогускен;354465100;;41;settlement.type.selo;11241;1;4074;354465100;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4075;1012;195;41;Кенжебайсамай;354465300;;41;settlement.type.selo;11242;1;4075;354465300;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4076;1012;195;41;Орынбай;354469100;;41;settlement.type.selo;11243;1;4076;354469100;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4077;1012;195;41;Бидайык;354469300;Целинный с.о.;41;settlement.type.selo;11244;1;4077;354469300;195;1012;3;Жанааркинский;354400000;3;district.type.raion;351;1;195;354400000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4078;1012;196;1;Каркаралинск;354820100;;1;settlement.type.city;11245;1;4078;354820100;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4079;1012;196;41;Айнабулак;354831100;Абайский с.о.;41;settlement.type.selo;11246;1;4079;354831100;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4080;1012;196;41;Мыржык;354831300;;41;settlement.type.selo;11247;1;4080;354831300;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4081;1012;196;41;Айрык;354833100;;41;settlement.type.selo;11248;1;4081;354833100;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4082;1012;196;41;Едрей;354833300;;41;settlement.type.selo;11249;1;4082;354833300;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4083;1012;196;41;Талды;354837100;;41;settlement.type.selo;11250;1;4083;354837100;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4084;1012;196;41;Акбай-Кызылбай;354837200;;41;settlement.type.selo;11251;1;4084;354837200;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4085;1012;196;41;Аккора;354837300;;41;settlement.type.selo;11252;1;4085;354837300;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4086;1012;196;41;Белдеутас;354837400;;41;settlement.type.selo;11253;1;4086;354837400;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4087;1012;196;41;Сарыобалы;354837500;;41;settlement.type.selo;11254;1;4087;354837500;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4088;1012;196;41;Актасты;354839100;;41;settlement.type.selo;11255;1;4088;354839100;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4089;1012;196;41;Шилдебай;354839300;;41;settlement.type.selo;11256;1;4089;354839300;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4090;1012;196;41;Бакты;354843100;;41;settlement.type.selo;11257;1;4090;354843100;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4091;1012;196;41;Абыз;354843200;;41;settlement.type.selo;11258;1;4091;354843200;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4092;1012;196;41;Шолаккайын;354843400;;41;settlement.type.selo;11259;1;4092;354843400;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4093;1012;196;41;Карабулак;354845100;;41;settlement.type.selo;11260;1;4093;354845100;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4094;1012;196;41;Айнабулак;354845200;а.о.Балкантау;41;settlement.type.selo;11261;1;4094;354845200;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4095;1012;196;41;Бесоба;354847100;;41;settlement.type.selo;11262;1;4095;354847100;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4096;1012;196;41;Карашокы;354847300;;41;settlement.type.selo;11263;1;4096;354847300;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4097;1012;196;41;Кызылту;354847400;;41;settlement.type.selo;11264;1;4097;354847400;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4098;1012;196;41;Егиндыбулак;354851100;;41;settlement.type.selo;11265;1;4098;354851100;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4099;1012;196;41;Жарлы;354853100;с.о.Нуркена Абдирова;41;settlement.type.selo;11266;1;4099;354853100;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4100;1012;196;41;Акшокы;354853200;;41;settlement.type.selo;11267;1;4100;354853200;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4101;1012;196;41;Жекежал;354853300;;41;settlement.type.selo;11268;1;4101;354853300;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4102;1012;196;41;Жанатоган;354855100;;41;settlement.type.selo;11269;1;4102;354855100;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4103;1012;196;41;Ежебай;354855200;;41;settlement.type.selo;11270;1;4103;354855200;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4104;1012;196;41;Аппаз;354861100;;41;settlement.type.selo;11271;1;4104;354861100;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4105;1012;196;41;Жалпакшилик;354861200;;41;settlement.type.selo;11272;1;4105;354861200;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4106;1012;196;41;Милыбулак;354861300;;41;settlement.type.selo;11273;1;4106;354861300;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4107;1012;196;41;Саз;354861400;;41;settlement.type.selo;11274;1;4107;354861400;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4108;1012;196;31;Карагайлы;354863100;;31;settlement.type.poselok;11275;1;4108;354863100;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4109;1012;196;41;Актерек;354863300;;41;settlement.type.selo;11276;1;4109;354863300;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4110;1012;196;41;Караколь;354865100;;41;settlement.type.selo;11277;1;4110;354865100;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4111;1012;196;41;Коктас;354867100;;41;settlement.type.selo;11278;1;4111;354867100;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4112;1012;196;41;Hовый Путь;354867200;;41;settlement.type.selo;11279;1;4112;354867200;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4113;1012;196;44;Саумалколь;354867300;;44;settlement.type.stancia;11280;1;4113;354867300;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4114;1012;196;41;Буркутты;354869100;;41;settlement.type.selo;11281;1;4114;354869100;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4115;1012;196;41;Борлыбулак;354869200;;41;settlement.type.selo;11282;1;4115;354869200;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4116;1012;196;41;Жанибек;354869300;;41;settlement.type.selo;11283;1;4116;354869300;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4117;1012;196;41;Кент;354869400;;41;settlement.type.selo;11284;1;4117;354869400;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4118;1012;196;44;Буркитты;354869600;;44;settlement.type.stancia;11285;1;4118;354869600;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4119;1012;196;41;Коянды;354871100;;41;settlement.type.selo;11286;1;4119;354871100;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4120;1012;196;41;Атантай;354871200;;41;settlement.type.selo;11287;1;4120;354871200;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4121;1012;196;41;Акжол;354873100;;41;settlement.type.selo;11288;1;4121;354873100;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4122;1012;196;41;Жананегиз;354873300;;41;settlement.type.selo;11289;1;4122;354873300;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4123;1012;196;41;Осибай;354875100;;41;settlement.type.selo;11290;1;4123;354875100;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4124;1012;196;41;Бастал;354875300;;41;settlement.type.selo;11291;1;4124;354875300;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4125;1012;196;41;Колбасы;354875500;;41;settlement.type.selo;11292;1;4125;354875500;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4126;1012;196;41;Тегисшилдик;354877100;;41;settlement.type.selo;11293;1;4126;354877100;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4127;1012;196;41;Жарлы;354877200;Тегисшилдикский с.о.;41;settlement.type.selo;11294;1;4127;354877200;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4128;1012;196;41;Калинино;354877300;;41;settlement.type.selo;11295;1;4128;354877300;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4129;1012;196;41;Татан;354879100;;41;settlement.type.selo;11296;1;4129;354879100;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4130;1012;196;41;Айнабулак;354879200;Темиршинский с.о.;41;settlement.type.selo;11297;1;4130;354879200;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4131;1012;196;41;Караагаш;354879300;;41;settlement.type.selo;11298;1;4131;354879300;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4132;1012;196;41;Томар;354881100;;41;settlement.type.selo;11299;1;4132;354881100;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4133;1012;196;41;Матак;354883100;;41;settlement.type.selo;11300;1;4133;354883100;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4134;1012;196;41;Теректы;354887100;;41;settlement.type.selo;11301;1;4134;354887100;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4135;1012;196;41;Айыр;354887180;;41;settlement.type.selo;11302;1;4135;354887180;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4136;1012;196;41;Кызылшилик;354887200;;41;settlement.type.selo;11303;1;4136;354887200;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4137;1012;196;41;Шоптыколь;354887300;;41;settlement.type.selo;11304;1;4137;354887300;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4138;1012;196;41;Ынталы;354889100;;41;settlement.type.selo;11305;1;4138;354889100;196;1012;3;Каркаралинский;354800000;3;district.type.raion;352;1;196;354800000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4139;1012;197;31;Киевка;355230100;;31;settlement.type.poselok;11306;1;4139;355230100;197;1012;3;Hуринский;355200000;3;district.type.raion;353;1;197;355200000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4140;1012;197;41;Балыктыколь;355235100;;41;settlement.type.selo;11307;1;4140;355235100;197;1012;3;Hуринский;355200000;3;district.type.raion;353;1;197;355200000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4141;1012;197;41;Баршино;355237100;;41;settlement.type.selo;11308;1;4141;355237100;197;1012;3;Hуринский;355200000;3;district.type.raion;353;1;197;355200000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4142;1012;197;41;Бестамак;355237200;;41;settlement.type.selo;11309;1;4142;355237200;197;1012;3;Hуринский;355200000;3;district.type.raion;353;1;197;355200000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4143;1012;197;41;Куланотпес;355241100;;41;settlement.type.selo;11310;1;4143;355241100;197;1012;3;Hуринский;355200000;3;district.type.raion;353;1;197;355200000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4144;1012;197;41;Жараспай;355243100;;41;settlement.type.selo;11311;1;4144;355243100;197;1012;3;Hуринский;355200000;3;district.type.raion;353;1;197;355200000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4145;1012;197;41;Заречное;355247100;;41;settlement.type.selo;11312;1;4145;355247100;197;1012;3;Hуринский;355200000;3;district.type.raion;353;1;197;355200000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4146;1012;197;6;Акмешит;355249100;;6;settlement.type.aul;11313;1;4146;355249100;197;1012;3;Hуринский;355200000;3;district.type.raion;353;1;197;355200000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
4147;1012;197;6;Кантай;355249200;;6;settlement.type.aul;11314;1;4147;355249200;197;1012;3;Hуринский;355200000;3;district.type.raion;353;1;197;355200000;1012;region.kz.karagandinskaia;1;350000000;350000000;1;region.type.obl;43;1;1012;350000000
